

RMS,577,0.056779,0.105912,0.058215,0.56291,0.985034,0.51393,23.22417,35.56995,52.9433,E4:65:B8:2C:73:48
RMS,584,0.055978,0.107145,0.056992,0.596351,1.086058,0.599226,23.07695,35.77649,53.7962,E4:65:B8:2C:73:48
RMS,591,0.057645,0.110488,0.058662,0.616296,1.135044,0.678733,23.22417,35.72963,53.60995,E4:65:B8:2C:73:48
RMS,598,0.055955,0.107012,0.058509,0.474461,0.998371,0.672159,23.2733,35.66415,53.03103,E4:65:B8:2C:73:48
RMS,605,0.057951,0.107472,0.061809,0.683755,1.410403,0.682482,23.27329,35.755,53.77967,E4:65:B8:2C:73:48
RMS,612,0.05662,0.108095,0.057258,0.563365,1.249912,0.497999,23.17518,35.67732,53.37727,E4:65:B8:2C:73:48
RMS,619,0.058186,0.10952,0.05786,0.593426,1.179352,0.680615,23.56619,35.67142,53.29697,E4:65:B8:2C:73:48
RMS,626,0.058125,0.111271,0.058665,0.513397,1.316715,0.612054,22.95439,35.58212,52.86152,E4:65:B8:2C:73:48
RMS,633,0.056328,0.109976,0.058846,0.494425,1.09303,0.607471,23.22424,35.79374,53.51818,E4:65:B8:2C:73:48
RMS,640,0.058443,0.107986,0.059457,0.639757,1.138646,0.696161,23.12606,35.61825,52.87003,E4:65:B8:2C:73:48
RMS,647,0.056222,0.111968,0.059914,0.593026,1.313274,0.641268,23.22424,34.9539,50.87532,E4:65:B8:2C:73:48
RMS,654,0.054552,0.106262,0.056634,0.556877,1.028043,0.691883,23.12616,35.52663,52.36771,E4:65:B8:2C:73:48
RMS,661,0.056067,0.109464,0.058471,0.476375,1.086829,0.771888,23.22424,35.62124,52.59771,E4:65:B8:2C:73:48
RMS,668,0.056368,0.107533,0.059029,0.524264,1.207224,0.644763,23.2732,35.73368,53.82275,E4:65:B8:2C:73:48
RMS,675,0.055352,0.108311,0.058693,0.702881,1.134998,0.716808,23.22424,35.29976,51.99458,E4:65:B8:2C:73:48
RMS,682,0.056977,0.104343,0.060285,0.480907,1.062086,0.610373,23.22417,35.79317,53.87685,E4:65:B8:2C:73:48
RMS,689,0.056682,0.107739,0.057728,0.526976,1.183441,0.558216,22.72963,35.79349,54.19495,E4:65:B8:2C:73:48
